year,title,description,area,source_url
1605,Krig/konflikt i Sverige 1605,"Karl rekonstruerade rådet 1602 i enlighet med landslagen i avseende på antal medlemmar och deras uppgifter. Vissa av de gamla ätterna fick plats i det nya rådet, men även flera nya. Dessutom tillsattes sex stycken hovråd under rikskanslern. Även det nya rådet kom att förespråka adelns intressen i förhållande till kungamakten och det motsatte sig även kungens krig i öster som de ansåg hindrade Sverige att fullt koncentrera sig på faran från danskarna. Karl kände sig aldrig riktigt säker på sin tr",Okänd,https://sv.wikipedia.org/wiki/Karl_IX
1605,Krig/konflikt i Sverige 1605,"Slaget vid Kirkholm (på lettiska Salaspils) var ett fältslag som stod mellan Sverige och Polen-Litauen under andra polska kriget den 17 september 1605 (27 september enligt den nya kalendern, som vid denna tid användes i Polen, men inte i Sverige).",Kirkholm,https://sv.wikipedia.org/wiki/Slaget_vid_Kirkholm
1605,Krig/konflikt i Sverige 1605,"När Sigismund återvänt till Polen lovade han att svenska Estland skulle tillfalla Polen i utbyte mot nya truppstyrkor. Karl bestämde sig för att anfalla och i augusti 1600 landsteg han i Reval med sin här. Den ryckte in i Polen och hade till en början framgång mot de oförberedda polackerna. De polska ständerna vägrade till en början att stödja kriget, som de betraktade som en privat angelägenhet för Sigismund, och han fick förlita sig helt på legosoldater. De svenska framgångarna fick dock de po",Stockholm,https://sv.wikipedia.org/wiki/Karl_IX
1607,Krig/konflikt i Sverige 1607,"Åren 1607–08 lät Karl IX trycka ett antal lagar, bland annat Kristoffers landslag, som kompletterades med ett tillägg bestående av den mosaiska lagen. – ett synsätt på relationen mellan Gamla Testamentet och världslig lagstiftning mera närstående reformert kristendom än lutherdom. Därmed blev det dödsstraff på brott som svordom, olydnad mot föräldrar, äktenskapsbrott, sodomi, tidelag och häxeri. Den mosaiska lagen kom att gälla som världslig lag tillsammans med landskapslagarna. Karl IX:s reform",Okänd,https://sv.wikipedia.org/wiki/Karl_IX
1607,Krig/konflikt i Sverige 1607,"På hemmaplan genomförde Karl ett antal reformer. Bland annat genomförde han en allmän förordning om mått och vikt där alnen och viktualievikterna reglerades. På Hisingen anlade han, med hjälp av holländare en ny stad, Göteborg. I Bergslagen anlade han statliga järnbruk, och de första vallonerna invandrade under denna tid. Såväl Karlstad som Karlskoga fick sina namn i samband med den dåvarande hertigens verksamhet under senare delen av 1500-talet. År 1607 grundade Karl IX Skultuna Messingsbruk i",Göteborg,https://sv.wikipedia.org/wiki/Karl_IX
1608,Krig/konflikt i Sverige 1608,"Redan då de protestantiska ständerna 1608 bildade evangeliska unionen under ledning av kurfursten Fredrik IV av Pfalz och de katolska ständerna 1609 besvarade denna sammanslutning genom den av hertig Maximilian I av Bayern ledda katolska ligan syntes kriget oundvikligt. Det väpnade utbrottet kunde dock i detta läge undvikas genom att kejsar Rudolf II 1609 gjorde eftergifter åt de många protestanterna i hans arvländer, särskilt i Böhmen, samt genom mordet på Henrik IV 1610, vilken stod i begrepp",Prag,https://sv.wikipedia.org/wiki/Trettioåriga_kriget
1608,Krig/konflikt i Sverige 1608,En riksdag i mars 1608 beviljade kung Karl ytterligare medel till kriget och han utlovade frälsebrev till alla som kunde ställa upp en ryttare eller fotsoldat. En ny armé kunde översändas men svenska framgångar uteblev. År 1610 drogs Sverige in i ett krig med Ryssland (se De la Gardieska fälttåget och Ingermanländska kriget) och 1611 angreps Sverige av Danmark som erövrade Kalmar slott (se Kalmarkriget).,Kalmar,https://sv.wikipedia.org/wiki/Karl_IX
1609,Krig/konflikt i Sverige 1609,"Danska provokationer hade förekommit under flera år. Hertig Karl hade redan 1601 besvarat ett danskt angrepp medan han befann sig i Estland och han hade sedan som Karl IX vid riksdagen 1609 ansökt om bevillningar från adeln för kriget mot Polen och Ryssland samt för det väntade kriget mot Danmark. Vid riksdagen i Örebro 1610 ansågs kriget oundvikligt. På en dansk herredag i februari 1611 lyckades Kristian IV få ett beslut om krig mot Sverige och den 4 april utfärdades krigsförklaringen, som Karl",Örebro,https://sv.wikipedia.org/wiki/Kalmarkriget
1609,Krig/konflikt i Sverige 1609,"Redan då de protestantiska ständerna 1608 bildade evangeliska unionen under ledning av kurfursten Fredrik IV av Pfalz och de katolska ständerna 1609 besvarade denna sammanslutning genom den av hertig Maximilian I av Bayern ledda katolska ligan syntes kriget oundvikligt. Det väpnade utbrottet kunde dock i detta läge undvikas genom att kejsar Rudolf II 1609 gjorde eftergifter åt de många protestanterna i hans arvländer, särskilt i Böhmen, samt genom mordet på Henrik IV 1610, vilken stod i begrepp",Prag,https://sv.wikipedia.org/wiki/Trettioåriga_kriget
1609,Krig/konflikt i Sverige 1609,"Den första marschen gick mot Novgorod, där Sjujskijs brorson Michail Sjujskij väntade. Hans här på 1 000–1 500 man anslöt sig till den svenska; de la Gardie hade dock förväntat sig fler. Den 2 maj 1609 bröt armén upp och marscherade mot Moskva, som då var under belägring av folk som var trogna Dimitri (Dimitri var Fjodor II:s yngre bror som mördats vid unga år). Evert Horn och arméns förtrupp intog Staraja Russa. Den 12 maj anlände de la Gardie och huvudarmén. Horn hann upp och besegrade de flye",Kamenka,https://sv.wikipedia.org/wiki/De_la_Gardieska_fälttåget
1609,Krig/konflikt i Sverige 1609,"Efter den ryske tsaren Fjodor I:s död 1598 inleddes det som i Ryssland kallas Stora oredan 1598–1613. Eftersom Fjodor inte hade någon tronarvinge, stod den ryska tronen ledig, och många var intresserade av den, bland dem Vasilij Sjujskij som stöddes av Sveriges kung Karl IX. Eftersom Karl IX inte ville ha en rysk tsar som var stödd av Polen, slöt han ett avtal i Viborg den 28 februari 1609 med Sjujskij: en svensk armé på 5 000 man ledd av unge fältmarskalken Jakob De la Gardie skulle gå in i Rys",Ryssland,https://sv.wikipedia.org/wiki/De_la_Gardieska_fälttåget
1609,Krig/konflikt i Sverige 1609,"Gustav II Adolfs väg till tronen var en process som präglades av militär träning, politiska intriger och internationella konflikter. Redan som barn introducerades han till maktens centrum genom sin faders handlingar och de militära kampanjer som präglade tiden. Norrköpings arvförening 1604 fastställde Karl som Sveriges kung och etablerade Gustav Adolf som kronprins, följd av hans arvingar samt prins Karl Filip och hertig Johan och deras manliga arvingar. Från en tidig ålder deltog Gustav Adolf i",Okänd,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1609,Krig/konflikt i Sverige 1609,"Gustav Adolf hade också börjat spela en aktiv roll i Sveriges inrikespolitik. Vid riksdagen 1609 höll han sitt första offentliga tal, och under faderns sjukdom, som följde ett slaganfall, fick han successivt ta över fler regeringsuppgifter. Vid riksdagen i Örebro 1610 deltog han ofta i regeringens framställningar till ständerna, och när Karl IX avled den 30 oktober 1611, blev Gustav Adolf den självklara tronarvingen. Karl hade under sina sista dagar fattat beslut om försvarsåtgärder för vintern,",Örebro,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1610,Krig/konflikt i Sverige 1610,"När tsar Fjodor I av Ryssland dog år 1589 utan några arvingar uppkom den s.k. Stora oredan, eftersom det fanns många som var intresserade av den nu lediga ryska tronen. Då Sveriges kung, Karl IX, inte ville ha en rysk tsar stödd av Polen-Litauen stödde han istället kandidaten Vasilij Sjujskij i kampen om den ryska tronen. I gengäld mot att en svensk här ledd av Jakob De la Gardie skulle svara för hans insättande på tronen skulle Sverige få Kexholms län. Först marscherade den svenska hären till N",Tver,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1610,Krig/konflikt i Sverige 1610,"Redan då de protestantiska ständerna 1608 bildade evangeliska unionen under ledning av kurfursten Fredrik IV av Pfalz och de katolska ständerna 1609 besvarade denna sammanslutning genom den av hertig Maximilian I av Bayern ledda katolska ligan syntes kriget oundvikligt. Det väpnade utbrottet kunde dock i detta läge undvikas genom att kejsar Rudolf II 1609 gjorde eftergifter åt de många protestanterna i hans arvländer, särskilt i Böhmen, samt genom mordet på Henrik IV 1610, vilken stod i begrepp",Prag,https://sv.wikipedia.org/wiki/Trettioåriga_kriget
1610,Krig/konflikt i Sverige 1610,"Karl IX och hans hustru Kristina önskade att Gustav II Adolf skulle få en furstlig gemål. År 1610 skickade Karl IX en svensk beskickning till England, där Johan Skytte och Gustav Stenbock fick positiva intryck av prinsessan Elisabet Stuart, medan kung Jakob I också visade intresse för Gustav II Adolf. Dock motsatte sig Jakob I maka, Anna av Danmark, att Danmarks fiende skulle bli hennes svärson. År 1611 kom den unga damen Ebba Brahe till det svenska hovet. Mellan nyåret 1613 och några år framåt",Vallentuna,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1610,Krig/konflikt i Sverige 1610,En riksdag i mars 1608 beviljade kung Karl ytterligare medel till kriget och han utlovade frälsebrev till alla som kunde ställa upp en ryttare eller fotsoldat. En ny armé kunde översändas men svenska framgångar uteblev. År 1610 drogs Sverige in i ett krig med Ryssland (se De la Gardieska fälttåget och Ingermanländska kriget) och 1611 angreps Sverige av Danmark som erövrade Kalmar slott (se Kalmarkriget).,Kalmar,https://sv.wikipedia.org/wiki/Karl_IX
1610,Krig/konflikt i Sverige 1610,"Danska provokationer hade förekommit under flera år. Hertig Karl hade redan 1601 besvarat ett danskt angrepp medan han befann sig i Estland och han hade sedan som Karl IX vid riksdagen 1609 ansökt om bevillningar från adeln för kriget mot Polen och Ryssland samt för det väntade kriget mot Danmark. Vid riksdagen i Örebro 1610 ansågs kriget oundvikligt. På en dansk herredag i februari 1611 lyckades Kristian IV få ett beslut om krig mot Sverige och den 4 april utfärdades krigsförklaringen, som Karl",Örebro,https://sv.wikipedia.org/wiki/Kalmarkriget
1610,Krig/konflikt i Sverige 1610,"Gustav Adolf hade också börjat spela en aktiv roll i Sveriges inrikespolitik. Vid riksdagen 1609 höll han sitt första offentliga tal, och under faderns sjukdom, som följde ett slaganfall, fick han successivt ta över fler regeringsuppgifter. Vid riksdagen i Örebro 1610 deltog han ofta i regeringens framställningar till ständerna, och när Karl IX avled den 30 oktober 1611, blev Gustav Adolf den självklara tronarvingen. Karl hade under sina sista dagar fattat beslut om försvarsåtgärder för vintern,",Örebro,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1610,Krig/konflikt i Sverige 1610,I juni 1610 lämnade de la Gardie och Dmitrij Sjujskij Moskva för att häva Stanisław Żółkiewskis belägring av Smolensk. Den aktiva fasen av fälttåget slutade med att de la Gardies här förintades av Żółkiewski armé i slaget vid Klusjino den 25 juni 1610. Freden slöts i det som kom att kallas De la Gardies dagtingan.,Klusjino,https://sv.wikipedia.org/wiki/De_la_Gardieska_fälttåget
1610,Krig/konflikt i Sverige 1610,Polackerna kunde nu installera Sigismunds son Vladislav Vasa som tsar. När Ryssland sedan vägrade att lämna över Kexholm till Sverige började det Ingermanländska kriget som pågick mellan 1610 och 1617.,Okänd,https://sv.wikipedia.org/wiki/De_la_Gardieska_fälttåget
1610,Krig/konflikt i Sverige 1610,"Efter De la Gardies dagtingan var den svenska armén nästan förintad men då ryssarna inte överlämnade det de lovat beslöt Karl IX då 1610 att anfalla Ryssland ännu en gång. Hären intog staden Ivangorod och en mindre armé sändes till staden Ladoga. Då legoknektarna inte fått lön på länge och de svensk-finska soldaterna saknade krigsvilja avvek samtliga, bortsett från 600 man. Ryssarna erbjöd ett vapenstillestånd vilket svenskarna var tvungna att godkänna. Nästa år, 1611, blossade striderna upp ige",Nöteborg,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1610,Krig/konflikt i Sverige 1610,Sedan tågade den svenska hären mot Tver. Den 13 juli slutade första slaget vid Tver oavgjort. Vid andra slaget vid Tver vann svenskarna. De la Gardie lyckades med det som så många efter honom misslyckades med: att inta Moskva. Det gjorde han den 12 mars 1610 och möttes med jubel från Moskvas invånare.,Tver,https://sv.wikipedia.org/wiki/De_la_Gardieska_fälttåget
1611,Krig/konflikt i Sverige 1611,"Samtidigt som Sverige var inblandat i konflikter med både Polen och Ryssland, valde Danmarks kung Kristian IV att anfalla Sverige 1611. Detta blev startskottet för Kalmarkriget, där danska trupper angrep svenska fästningar som Älvsborg, Jönköping och Kalmar. Gustav Adolf fick sitt första militära befäl i detta krig när han ledde en framgångsrik attack mot Kristianopel, en nyanlagd dansk gränsstad. Sveriges situation var dock fortsatt svår, då Kalmar slott och Öland föll till danskarna i augusti",Jönköping,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,En riksdag i mars 1608 beviljade kung Karl ytterligare medel till kriget och han utlovade frälsebrev till alla som kunde ställa upp en ryttare eller fotsoldat. En ny armé kunde översändas men svenska framgångar uteblev. År 1610 drogs Sverige in i ett krig med Ryssland (se De la Gardieska fälttåget och Ingermanländska kriget) och 1611 angreps Sverige av Danmark som erövrade Kalmar slott (se Kalmarkriget).,Kalmar,https://sv.wikipedia.org/wiki/Karl_IX
1611,Krig/konflikt i Sverige 1611,"Karl IX:s regeringstid präglades av konflikter, särskilt mot Polen efter att kung Sigismund avsatts som Sveriges kung 1599. Hertig Karl ledde svenska styrkor i ett krig mot Polen, som inleddes 1600. Gustav Adolf, tillsammans med sin familj, vistades i Reval under början av fälttåget i Livland, och Karl förde dem senare till Åbo i Finland innan de återvände till Stockholm 1602 efter en slädfärd runt Bottniska viken. Trots de polska striderna blev Sveriges engagemang i Ryssland en central fråga un",Stockholm,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,Freden mellan Sverige och Danmark varade formellt fram till utbrottet av Kalmarkriget 1611.,Okänd,https://sv.wikipedia.org/wiki/Nordiska_sjuårskriget
1611,Krig/konflikt i Jämtland 1611,Slaget på Storsjöns is (1178) Baltzarfejden (1611-1613) Återerövringen av Jämtland (1677) Slaget vid Hjerpe skans (1808) Fälttåget i Jämtland (1808-1809),Jämtland,https://sv.wikipedia.org/wiki/Jämtlands_historia
1611,Krig/konflikt i Sverige 1611,"Under riksdagen i Stockholm, som inleddes senare samma år, höll Gustav II Adolf tre viktiga tal den 26, 27 och 29 augusti. I dessa tal förkunnade han Sveriges seger över Ryssland och betonade sin plikt som kung. Samtidigt riktade han kritik mot Polen och förklarade att det var omöjligt att fortsätta fred med detta land. Trots ett stillestånd som gällt sedan 1611 hade Sigismund vägrat att erkänna Gustav II Adolf som kung av Sverige. Vid denna tidpunkt hade svenska krigshandlingar mot Polen redan",Stockholm,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,"Karl IX avled i Nyköping den 30 oktober 1611 och begravdes i Strängnäs domkyrka den 21 april 1612. Hans ryttarstaty (modellerad av John Börjeson) restes 1904 i Göteborg, då det Hisingska Göteborg (se Göteborgs historia) anlagts av honom. I en annan av hans stadsanläggningar, Karlstad (från hans hertigtid), avtäcktes hans staty (modellerad av Christian Eriksson 1908) den 19 juni 1926.",Göteborg,https://sv.wikipedia.org/wiki/Karl_IX
1611,Krig/konflikt i Sverige 1611,"Kalmarkriget kallas det svensk-danska krig som pågick mellan 1611 och 1613 och inledningsvis utkämpades vid Kalmar med omnejd. I överensstämmelse med det så kallade ""nederländska kriggöringssättet"" från 1500-talet rörde sig striden till stor del om intagande och försvar av fasta platser.",Kalmar,https://sv.wikipedia.org/wiki/Kalmarkriget
1611,Krig/konflikt i Sverige 1611,"Danmarks inledande krigsplan gick ut på att med två arméer anfalla och ringa in den svenska armén och krossa den. Danskarna började den 3 maj 1611, under Kristian IV:s eget befäl, belägra Kalmar och tog den 27 maj staden med storm. Kalmar slott uppgavs 3 augusti utan strid av hövitsmannen Christer Somme.",Kalmar,https://sv.wikipedia.org/wiki/Kalmarkriget
1611,Krig/konflikt i Sverige 1611,"En vapenvila undertecknades 1611, men under 1617 bröt kriget ut på nytt. År 1621 landsteg den nye svenske kungen Gustav II Adolf nära Riga och intog staden efter en kort belägring.",Riga,https://sv.wikipedia.org/wiki/Slaget_vid_Kirkholm
1611,Krig/konflikt i Sverige 1611,"Gustav II Adolf, född 9 december (enl. g.s.) 1594 på slottet Tre Kronor i Stockholm, död 6 november (enl. g.s.) 1632 i Lützen i dåvarande Tysk-romerska riket, var kung av Sverige från 1611 till sin död. Under hans regeringstid grundlades Sveriges stormaktsställning i Europa och han ledde Sveriges inträde i det trettioåriga kriget, där landets krigsmakt kom att avgöra den politiska och religiösa maktbalansen i Europa. Han hedrades år 1633 av Sveriges ståndsriksdag med epitetet Gustav Adolf den st",Stockholm,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,"Danska provokationer hade förekommit under flera år. Hertig Karl hade redan 1601 besvarat ett danskt angrepp medan han befann sig i Estland och han hade sedan som Karl IX vid riksdagen 1609 ansökt om bevillningar från adeln för kriget mot Polen och Ryssland samt för det väntade kriget mot Danmark. Vid riksdagen i Örebro 1610 ansågs kriget oundvikligt. På en dansk herredag i februari 1611 lyckades Kristian IV få ett beslut om krig mot Sverige och den 4 april utfärdades krigsförklaringen, som Karl",Örebro,https://sv.wikipedia.org/wiki/Kalmarkriget
1611,Krig/konflikt i Sverige 1611,"Efter det danska kriget avslutades även det ryska kriget, och Gustav II Adolf gav i maj 1613 instruktioner till Jakob De La Gardie angående tsarvalet av Karl Filip. Om Karl Filip inte blev vald, ville Sverige etablera en fästningsgördel i Pskov och Ladoga samt få kontroll över ishavsområdet och Archangelsk. Sverige siktade på att få monopol på Rysslands handel i Östersjön och Ishavet. De La Gardie varnade kungen för att ett sådant expansionistiskt mål skulle kunna driva Ryssland närmare Polen. I",Örebro,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,"Kalmarkriget var ett krig mellan Sverige och Danmark 1611-1613. Den danske kungen Kristian IV inledde den 3 maj en belägring av Kalmar och i slutet av månaden stormades staden. Den 3 augusti tvingades även Kalmar slott under Krister Somes befäl. Den 11 juni anlände kung Karl IX och kronprins Gustaf (II) Adolf. Man lyckades med att ta Kristianopel, men man misslyckades dock med att ta danskarnas läger. Senare tog danskarna Borgholms slott och Öland, men dessa återerövrades den 7 oktober. År 1612",Kalmar,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1611,Krig/konflikt i Sverige 1611,"Grundläggaren av Sveriges stormaktsställning var Karl IX:s son och efterträdare Gustav II Adolf (1611–1632). Sedan han, fastän han bara var en yngling, under stora svårigheter och mot en oerhörd penningutbetalning för Älvsborgs lösen lyckats uppnå freden i Knäred 1613 med Danmark och därmed bevarat rikets integritet, fullföljde han det ingermanländska kriget mot Ryssland med sådant resultat att Kexholms län och Ingermanland som tidigare tillhört Ryssland blev svenskt 1617. Hans kamp för avvärjan",Knäred,https://sv.wikipedia.org/wiki/Stormaktstiden
1611,Krig/konflikt i Jämtland 1611,"En gemensam nämnare för alla krig Jämtland var involverad i under den här perioden var att gränserna bestämdes av krigslyckan i syd. Baltzarfejden som inleddes 1611 var inget undantag. När kungen fick höra om länsherren i Trondheims planer på att anfalla in i Sverige från Jämtland beordrades legoknekten Baltzar Beck att erövra Jämtland. Becks armé gick mycket brutalt fram och av oro svor jämtarna återigen en ed, vilket blivit ett sätt att överleva. Något man senare fick ångra bittert. Trots eden",Jämtland,https://sv.wikipedia.org/wiki/Jämtlands_historia
1611,Krig/konflikt i Sverige 1611,"Karl IX, före trontillträdet känd som hertig Karl, född 4 oktober 1550 i Stockholm, död 30 oktober 1611 i Nyköping, var kung av Sverige 1604–1611. Han var riksföreståndare och de facto regent redan 1599–1604, efter att ha tagit makten från sin brorson Sigismund efter slaget vid Stångebro. Han motverkade länge sin bror Johan III:s försök att styra Svenska kyrkan i romersk-katolsk riktning. När han tog makten bekämpade han rådsadeln, och avrättade flera av dess främsta företrädare under Linköpings",Stockholm,https://sv.wikipedia.org/wiki/Karl_IX
1611,Krig/konflikt i Sverige 1611,"Efter De la Gardies dagtingan var den svenska armén nästan förintad men då ryssarna inte överlämnade det de lovat beslöt Karl IX då 1610 att anfalla Ryssland ännu en gång. Hären intog staden Ivangorod och en mindre armé sändes till staden Ladoga. Då legoknektarna inte fått lön på länge och de svensk-finska soldaterna saknade krigsvilja avvek samtliga, bortsett från 600 man. Ryssarna erbjöd ett vapenstillestånd vilket svenskarna var tvungna att godkänna. Nästa år, 1611, blossade striderna upp ige",Nöteborg,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1611,Krig/konflikt i Sverige 1611,"Stormaktstiden är en epok i Sveriges historia. Namnet kommer av att Sverige under denna period erövrade och upprätthöll en stormaktsställning i Europa. Stormaktstiden, vars tidsomfattning definieras olika, föregicks av äldre vasatiden (1521–1611) och efterföljdes av frihetstiden (1719–1772). Stormaktstiden indelas i yngre vasatiden (1611–1654) och Karolinska tiden (1654–1718). Epoken sägs således vara avslutad före fredsavtalet med Ryssland 1721. Perioden kallas ibland, efter mönster av det lång",Vara,https://sv.wikipedia.org/wiki/Stormaktstiden
1611,Krig/konflikt i Sverige 1611,"Karl IX och hans hustru Kristina önskade att Gustav II Adolf skulle få en furstlig gemål. År 1610 skickade Karl IX en svensk beskickning till England, där Johan Skytte och Gustav Stenbock fick positiva intryck av prinsessan Elisabet Stuart, medan kung Jakob I också visade intresse för Gustav II Adolf. Dock motsatte sig Jakob I maka, Anna av Danmark, att Danmarks fiende skulle bli hennes svärson. År 1611 kom den unga damen Ebba Brahe till det svenska hovet. Mellan nyåret 1613 och några år framåt",Vallentuna,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1611,Krig/konflikt i Sverige 1611,"Perioden anses ofta ha inletts 1611 med att Gustav II Adolf besteg den svenska tronen, även om det finns många som vill förlägga dess inledning så tidigt som till 1561, då Erik XIV inledde den svenska Östersjöexpansionen genom att sända en armé till Estland på anmodan av staden Reval. I och med stora nordiska krigets slut och freden i Nystad 1721 avslutas den svenska stormaktsepoken formellt.",Reval,https://sv.wikipedia.org/wiki/Stormaktstiden
1611,Krig/konflikt i Sverige 1611,"Gustav Adolf hade också börjat spela en aktiv roll i Sveriges inrikespolitik. Vid riksdagen 1609 höll han sitt första offentliga tal, och under faderns sjukdom, som följde ett slaganfall, fick han successivt ta över fler regeringsuppgifter. Vid riksdagen i Örebro 1610 deltog han ofta i regeringens framställningar till ständerna, och när Karl IX avled den 30 oktober 1611, blev Gustav Adolf den självklara tronarvingen. Karl hade under sina sista dagar fattat beslut om försvarsåtgärder för vintern,",Örebro,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1612,Krig/konflikt i Sverige 1612,"Det andra polska kriget pågick mellan åren 1600 och 1629, som en fortsättning på ovan nämnda avsättningskrig mellan Sigismund och Karl IX, senare Gustav II Adolf, om den svenska kronan samt herraväldet över Baltikum. Karl IX inledde kriget år 1600 genom att anfalla polska Livland från svenska Estland. Kriget flyttades senare till trakten av Riga och kom än senare att, med de svenska trupperna under Gustav II Adolfs ledning, att utspelas i Ostpreussen. År 1612 slöts ett stillestånd som kom att fö",Riga,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1612,Krig/konflikt i Sverige 1612,"Danmark erövrade Älvsborgs fästning den 24 maj 1612. Under 1612 föll svenskarna också in i Halland och brände Varberg, där det något senare stod ett mindre slag på Köllereds hed med en anfallande dansk ryttarstyrka under Kristian IV, vilket svenskarna vann.",Varberg,https://sv.wikipedia.org/wiki/Kalmarkriget
1612,Krig/konflikt i Sverige 1612,"Kalmarkriget var ett krig mellan Sverige och Danmark 1611-1613. Den danske kungen Kristian IV inledde den 3 maj en belägring av Kalmar och i slutet av månaden stormades staden. Den 3 augusti tvingades även Kalmar slott under Krister Somes befäl. Den 11 juni anlände kung Karl IX och kronprins Gustaf (II) Adolf. Man lyckades med att ta Kristianopel, men man misslyckades dock med att ta danskarnas läger. Senare tog danskarna Borgholms slott och Öland, men dessa återerövrades den 7 oktober. År 1612",Kalmar,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1612,Krig/konflikt i Sverige 1612,"Strider förekom även i Bohuslän och Dalsland och för dessa brukar namnet Brännefejden användas. Vidare förekom ett infall i Gudbrandsdalen sensommaren 1612 av en skotsk här i svensk lejd, vilken led ett katastrofalt nederlag vid Slaget vid Kringen mot ett bondeuppbåd.",Bohuslän,https://sv.wikipedia.org/wiki/Kalmarkriget
1612,Krig/konflikt i Sverige 1612,"Öland och Borgholms slott föll i danskarnas händer, men återtogs 7 oktober av Gustaf Adolf, varefter krigsrörelserna i dessa trakter avstannade för året. År 1612 hände här inget annat i konflikten än att Öland på nytt erövrades av danskarna.",Öland,https://sv.wikipedia.org/wiki/Kalmarkriget
1612,Krig/konflikt i Sverige 1612,"Efter De la Gardies dagtingan var den svenska armén nästan förintad men då ryssarna inte överlämnade det de lovat beslöt Karl IX då 1610 att anfalla Ryssland ännu en gång. Hären intog staden Ivangorod och en mindre armé sändes till staden Ladoga. Då legoknektarna inte fått lön på länge och de svensk-finska soldaterna saknade krigsvilja avvek samtliga, bortsett från 600 man. Ryssarna erbjöd ett vapenstillestånd vilket svenskarna var tvungna att godkänna. Nästa år, 1611, blossade striderna upp ige",Nöteborg,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1612,Krig/konflikt i Sverige 1612,"Karl IX avled i Nyköping den 30 oktober 1611 och begravdes i Strängnäs domkyrka den 21 april 1612. Hans ryttarstaty (modellerad av John Börjeson) restes 1904 i Göteborg, då det Hisingska Göteborg (se Göteborgs historia) anlagts av honom. I en annan av hans stadsanläggningar, Karlstad (från hans hertigtid), avtäcktes hans staty (modellerad av Christian Eriksson 1908) den 19 juni 1926.",Göteborg,https://sv.wikipedia.org/wiki/Karl_IX
1612,Krig/konflikt i Sverige 1612,"Erik XIV var son till Gustav Vasa och Katarina av Sachsen-Lauenburg. Han härstammade genom sin mor från såväl Erikska ätten som Bjälboätten. Katarina av Sachsen-Lauenburg härstammade från Ingeborg Birgersdotter, dotter till Birger jarl och prinsessan Ingeborg Eriksdotter av Sverige. Ingeborg Birgersdotter gifte sig år 1270 med hertig Johan I av Sachsen-Lauenburg. Erik var vidare halvbror till Johan III och Karl IX samt farbror till Sigismund och Gustav II Adolf. Han gifte sig i juli 1568 med Kar",Okänd,https://sv.wikipedia.org/wiki/Erik_XIV
1612,Krig/konflikt i Sverige 1612,"Vid slutet av 1612 års fälttåg hade Kristian IV av Danmark lyckats ta kontroll över viktiga fästen i Sverige, inklusive Kalmar slott, Lödöse och Älvsborg, men misslyckades med sina försök att erövra Jönköping och Stockholm. Gustav II Adolf, som strävade efter att återta Kalmar, insåg att slottet var alltför välbefäst för en direkt attack. Medan hertig Johan och fältmarskalk Jesper Matsson Krus förberedde försvar av västra Sverige, genomförde Gustav II Adolf ett plundringståg i Skåne. Den 5 febru",Stockholm,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1612,Krig/konflikt i Sverige 1612,"Den 18 september 1612 föreslog Kristian IV ett gränsmöte för att diskutera fred. Danskarna hade varit framgångsrika, men kriget hade varit kostsamt, delvis på grund av användningen av legosoldater. I slutet av november 1612 möttes diplomater på gränsbron vid Sjöaryd, inte långt från den danska byn Knäred. Gustav II Adolf befann sig i Värnamo, men deltog även inkognito i förhandlingarna. Freden i Knäred slöts den 21 januari 1613, där Sverige stod som förlorande part. Det hårdaste villkoret var de",Lödöse,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1612,Krig/konflikt i Sverige 1612,"Mellan åren 1619 och 1624 tilldelade Gustav II Adolf stadsprivilegier till i tur och ordning Alingsås, Göteborg, Söderhamn, Luleå, Piteå, Borås, Norrtälje, Sala och Sundsvall. Vid ungefär samma tid grundades städerna Nystad, Nykarleby, Gamlakarleby och Torneå i Finland. Vidare tilldelades Umeå nya stadsprivilegier 1622, Vänersborgs föregångare Brätte blev stad 1620, och Jönköping, som brändes ner 1612, återuppbyggdes och fick nya stadsprivilegier 1614 och 1620. Syftet med grundläggandet av de ny",Göteborg,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
